Timestamp,Age,Gender,City,Position,Years of experience,Level,Salary (EUR),Employment status,Сontract duration,Main language at work,Company size,Company type,Lost job due to the coronavirus outbreak,Age category,Years of experience category,Salary (EUR) category
03/12/2020 21:25:35,38.0,Male,Berlin,Backend Developer,15.0,Middle,40700.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[30,40)","[10,20)","[20000,50000)"
03/12/2020 21:59:27,24.0,Male,Moscow,Product Manager,3.0,Senior,48000.0,Full-time employee,Unlimited contract,Other,1000+,Product,No,"[20,30)",<5,"[20000,50000)"
03/12/2020 22:07:03,25.0,Male,Hamburg,ML Engineer,2.0,Middle,60000.0,Full-time employee,Unlimited contract,German,10-50,Product,No,"[20,30)",<5,"[50000,100000)"
04/12/2020 09:21:01,33.0,Female,Berlin,Frontend Developer,13.0,Middle,47745.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[20000,50000)"
04/12/2020 10:37:11,39.0,Female,Berlin,Data Scientist,2.5,Junior,60000.0,Full-time employee,Unlimited contract,English,up to 10,Other,Yes,"[30,40)",<5,"[50000,100000)"
04/12/2020 11:18:51,25.0,Male,Hamburg,Software Engineer,1.0,Junior,43500.0,Full-time employee,Unlimited contract,German,50-100,Startup,No,"[20,30)",<5,"[20000,50000)"
04/12/2020 11:51:26,30.0,Female,Berlin,Software Engineer,7.0,Senior,60000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[5,10)","[50000,100000)"
04/12/2020 15:56:55,45.0,Male,Stuttgart,CTO,27.0,Head,90000.0,Founder,Unlimited contract,English,10-50,Consulting / Agency,No,"[40,50)","[20,30)","[50000,100000)"
04/12/2020 18:56:48,28.0,Female,Berlin,Designer (UI/UX),5.0,Senior,60000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
04/12/2020 19:00:59,45.0,Male,Munich,Data architect,19.0,Senior,90000.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[40,50)","[10,20)","[50000,100000)"
04/12/2020 20:33:47,37.0,Unknown,Munich,Software Engineer,15.0,Senior,120000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
05/12/2020 00:19:36,35.0,Male,Munich,Software Engineer,14.0,Senior,98000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
05/12/2020 03:34:07,25.0,Male,Cologne,ML Engineer,2.0,Middle,51000.0,Full-time employee,Temporary contract,English,up to 10,Startup,No,"[20,30)",<5,"[50000,100000)"
05/12/2020 10:09:33,31.0,Male,Berlin,Software Engineer,4.0,Senior,69000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",<5,"[50000,100000)"
05/12/2020 12:18:41,31.0,Male,Hamburg,Data Scientist,6.0,Middle,57000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
05/12/2020 12:43:21,25.0,Female,Amsterdam,Data Scientist,1.5,Middle,49850.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)",<5,"[20000,50000)"
05/12/2020 13:42:21,27.0,Male,Dusseldurf,Backend Developer,2.0,Middle,50000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
05/12/2020 13:52:19,37.0,Male,Berlin,Software Engineer,12.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
05/12/2020 14:54:17,27.0,Male,Frankfurt,IT Manager,5.0,Middle,73000.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)","[5,10)","[50000,100000)"
05/12/2020 15:16:24,32.0,Male,Hamburg,ML Engineer,4.0,Middle,37500.0,Full-time employee,Unlimited contract,German,100-1000,Consulting / Agency,No,"[30,40)",<5,"[20000,50000)"
05/12/2020 17:29:17,28.0,Female,Berlin,Backend Developer,3.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
05/12/2020 18:10:14,35.0,Male,Fr,Backend Developer,4.0,Middle,42000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[30,40)",<5,"[20000,50000)"
05/12/2020 22:37:41,36.0,Male,Berlin,Staff Engineer,15.0,Lead,85000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
06/12/2020 14:46:17,32.0,Male,Berlin,Designer (UI/UX),5.0,Senior,70000.0,Self-employed (freelancer),Unlimited contract,German,up to 10,Startup,No,"[30,40)","[5,10)","[50000,100000)"
06/12/2020 16:31:09,22.0,Male,Frankfurt,Software Engineer,2.0,Junior,45000.0,Full-time employee,Unlimited contract,German,1000+,Other,Yes,"[20,30)",<5,"[20000,50000)"
06/12/2020 19:01:46,33.0,Male,Berlin,Head of IT,3.0,Head,100000.0,Full-time employee,Unlimited contract,German,50-100,Product,Yes,"[30,40)",<5,"[100000,150000)"
06/12/2020 21:08:57,35.0,Male,Berlin,Backend Developer,13.0,Senior,68000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
06/12/2020 21:17:41,32.0,Female,Berlin,Computational linguist,5.0,Middle,50400.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[50000,100000)"
06/12/2020 21:51:21,69.0,Male,Stuttgart,Rentner,38.0,Head,70000.0,Unknown,Unknown,German,10-50,Consulting / Agency,No,>=60,>=30,"[50000,100000)"
07/12/2020 03:52:51,28.0,Male,Berlin,Product Analyst,4.0,Junior,55000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
07/12/2020 06:56:43,30.0,Male,Hamburg,Data Scientist,5.0,Middle,55000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
07/12/2020 07:09:07,40.0,Male,Munich,Data Engineer,15.0,Lead,90000.0,Full-time employee,Unknown,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
07/12/2020 08:28:00,27.0,Female,Berlin,Data Scientist,5.0,Senior,75000.0,Full-time employee,Unknown,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
07/12/2020 09:25:26,32.0,Male,Berlin,Backend Developer,10.0,Senior,80000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[50000,100000)"
07/12/2020 13:10:18,33.0,Male,Munich,Software Engineer,5.0,Senior,61000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
07/12/2020 16:36:43,31.0,Male,Berlin,Data Engineer,4.0,Middle,50000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)",<5,"[50000,100000)"
07/12/2020 19:49:33,30.0,Male,Cologne,technical business analyst,5.0,Middle,69000.0,Full-time employee,Unlimited contract,German,up to 10,Product,No,"[30,40)","[5,10)","[50000,100000)"
07/12/2020 21:22:11,32.0,Male,Munich,Software Engineer,10.0,Lead,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
07/12/2020 22:47:21,32.0,Male,Munich,QA Engineer,12.0,Senior,95000.0,Full-time employee,Unlimited contract,Other,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
07/12/2020 22:48:05,25.0,Male,Munich,Frontend Developer,7.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
07/12/2020 22:54:31,34.0,Male,Munich,Software Engineer,10.0,Senior,74000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
07/12/2020 22:56:55,29.0,Male,Darmstadt,Data Scientist,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
07/12/2020 22:56:59,29.0,Male,Darmstadt,Data Scientist,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
07/12/2020 23:01:55,30.0,Male,Munich,DevOps,10.0,Lead,85000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 00:04:34,31.0,Male,Frankfurt,Product Manager,8.0,Lead,110000.0,Unknown,Unknown,Unknown,1000+,Product,No,"[30,40)","[5,10)","[100000,150000)"
08/12/2020 01:00:52,24.0,Male,Munich,DevOps,3.0,Junior,77000.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)",<5,"[50000,100000)"
08/12/2020 01:09:28,35.0,Male,Frankfurt,Software Engineer,10.0,Senior,60000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 01:45:43,31.0,Male,Munich,DevOps,6.0,Middle,60000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
08/12/2020 08:17:39,27.0,Male,Munich,Software Engineer,2.0,Junior,68000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
08/12/2020 09:39:06,38.0,Male,Berlin,Full-Stack Developer,1.0,Junior,45500.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)",<5,"[20000,50000)"
08/12/2020 09:39:49,34.0,Male,Munich,DevOps,12.0,Middle,72000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 10:53:52,35.0,Male,Darmstadt,Data Scientist,4.0,Senior,67000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)",<5,"[50000,100000)"
08/12/2020 11:49:02,35.0,Male,Duesseldorf,DevOps,17.0,Senior,85000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 13:30:50,36.0,Male,Berlin,Backend Developer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 13:55:01,33.0,Male,Munich,Backend Developer,13.0,Senior,70000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 20:04:49,29.0,Male,Berlin,DevOps,7.0,Senior,82000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
08/12/2020 20:38:39,35.0,Male,Berlin,Software Engineer,15.0,Senior,85000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 20:57:45,30.0,Male,Berlin,Software Engineer,11.0,Senior,70000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
08/12/2020 21:41:06,31.0,Female,Berlin,Product Manager,4.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,Yes,"[30,40)",<5,"[50000,100000)"
08/12/2020 21:57:59,25.0,Female,Cambridge,Frontend Developer,4.0,Middle,45000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[20000,50000)"
08/12/2020 22:10:37,24.0,Male,Berlin,ML Engineer,0.8,Junior,11500.0,Part-time employee,Temporary contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,<20000
08/12/2020 23:46:09,34.0,Male,Cologne,CTO,14.0,Lead,84000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
09/12/2020 04:46:05,42.0,Male,Hamburg,Data Scientist,2.0,Senior,80000.0,Full-time employee,Unlimited contract,German,1000+,Other,No,"[40,50)",<5,"[50000,100000)"
09/12/2020 10:09:49,37.0,Female,Hamburg,QA Manager,7.0,Middle,46000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[5,10)","[20000,50000)"
09/12/2020 10:32:21,32.0,Male,Berlin,Mobile Developer,8.0,Senior,75000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
09/12/2020 13:37:29,26.0,Female,Berlin,Mobile Developer,8.0,Middle,40000.0,Self-employed (freelancer),Temporary contract,German,100-1000,Product,No,"[20,30)","[5,10)","[20000,50000)"
09/12/2020 21:12:22,35.0,Male,Munich,Software Engineer,15.0,Head,100000.0,Founder,Unlimited contract,English,10-50,Consulting / Agency,No,"[30,40)","[10,20)","[100000,150000)"
10/12/2020 08:37:41,43.0,Male,Munich,Product Manager,18.0,Lead,115000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[10,20)","[100000,150000)"
10/12/2020 14:44:21,41.0,Male,Munich,Software Engineer,15.0,Senior,99000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
11/12/2020 08:39:23,33.0,Male,Berlin,Backend Developer,8.0,Lead,90000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
11/12/2020 09:20:06,44.0,Male,Berlin,QA Lead,15.0,Lead,72000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[40,50)","[10,20)","[50000,100000)"
11/12/2020 16:25:59,28.0,Male,Berlin,ML Engineer,5.0,Middle,54000.0,Full-time employee,Unlimited contract,English,up to 10,Startup,No,"[20,30)","[5,10)","[50000,100000)"
11/12/2020 22:00:36,34.0,Female,Berlin,Designer (UI/UX),10.0,Senior,45000.0,Full-time employee,Unlimited contract,German,up to 10,Product,No,"[30,40)","[10,20)","[20000,50000)"
11/12/2020 22:36:22,,Unknown,Frankfurt,Software Engineer,10.0,Senior,65000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,Unknown,"[10,20)","[50000,100000)"
12/12/2020 11:45:25,40.0,Male,Berlin,Backend Developer,20.0,Lead,80000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[40,50)","[20,30)","[50000,100000)"
12/12/2020 14:51:11,28.0,Male,Brussels,Robotics Engineer,3.0,Middle,45000.0,Full-time employee,Unlimited contract,English,up to 10,Startup,No,"[20,30)",<5,"[20000,50000)"
12/12/2020 20:52:06,26.0,Male,Stockholm,ML Engineer,2.5,Middle,60000.0,Full-time employee,Unlimited contract,English,1000+,Product,Yes,"[20,30)",<5,"[50000,100000)"
12/12/2020 20:55:50,39.0,Male,Berlin,Software Engineer,15.0,Lead,75000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
13/12/2020 08:25:33,32.0,Male,Copenhagen,Data Scientist,6.0,Senior,92000.0,Full-time employee,Unlimited contract,English,up to 10,Startup,No,"[30,40)","[5,10)","[50000,100000)"
13/12/2020 11:59:29,36.0,Male,Berlin,DevOps,15.0,Lead,90000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[50000,100000)"
13/12/2020 15:03:32,27.0,Female,Lisbon,Backend Developer,3.0,Middle,17500.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[20,30)",<5,<20000
13/12/2020 15:20:17,32.0,Female,Berlin,Software Engineer,2.0,Middle,63000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)",<5,"[50000,100000)"
13/12/2020 18:25:45,25.0,Female,Berlin,Software Engineer,4.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
13/12/2020 21:23:15,37.0,Female,Berlin,Data Scientist,7.0,Head,75000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[5,10)","[50000,100000)"
14/12/2020 08:55:24,56.0,Male,Munich,Software Engineer,30.0,Lead,110000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[50,60)",>=30,"[100000,150000)"
14/12/2020 09:03:54,30.0,Male,Berlin,Data Scientist,4.5,Middle,60000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)",<5,"[50000,100000)"
14/12/2020 14:33:10,30.0,Female,Hamburg,Software Engineer,5.0,Senior,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
14/12/2020 14:33:19,30.0,Female,Hamburg,Software Engineer,5.0,Senior,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
14/12/2020 15:25:10,27.0,Male,Munich,QA Engineer,6.0,Middle,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
14/12/2020 16:39:33,29.0,Male,Berlin,Software Engineer,6.0,Senior,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
16/12/2020 11:50:12,24.0,Male,Berlin,Mobile Developer,3.5,Middle,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
16/12/2020 12:02:55,27.0,Male,Berlin,Data Engineer,1.0,Junior,40000.0,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,"[20,30)",<5,"[20000,50000)"
16/12/2020 17:04:36,28.0,Male,Berlin,Frontend Developer,7.0,Middle,62000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
17/12/2020 10:28:18,40.0,Male,Berlin,Data Engineer,14.0,Middle,57000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
17/12/2020 19:16:46,32.0,Male,Berlin,Backend Developer,9.0,Senior,90000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
18/12/2020 07:55:08,35.0,Female,Berlin,Product Manager,5.0,Senior,60000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
18/12/2020 10:17:16,32.0,Male,Berlin,Software Engineer,11.0,Senior,72500.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
18/12/2020 10:32:56,30.0,Male,Berlin,Backend Developer,9.0,Senior,75000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[5,10)","[50000,100000)"
18/12/2020 11:29:23,30.0,Male,Berlin,Backend Developer,9.0,Senior,85000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
18/12/2020 12:23:22,36.0,Male,Stuttgart,Mobile Developer,16.0,Lead,62500.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[10,20)","[50000,100000)"
18/12/2020 13:14:39,33.0,Male,Berlin,Software Engineer,7.0,Senior,65900.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
18/12/2020 15:38:13,33.0,Male,Berlin,Engineering Manager,15.0,Lead,85000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
18/12/2020 18:43:35,32.0,Male,Munich,Software Engineer,13.0,Middle,95000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
19/12/2020 09:31:16,31.0,Unknown,Berlin,ML Engineer,5.0,Middle,77500.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
19/12/2020 09:54:24,34.0,Male,Berlin,Backend Developer,12.0,Senior,75000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
20/12/2020 00:30:53,,Unknown,Berlin,Unknown,,Unknown,30000.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"[20000,50000)"
20/12/2020 00:31:23,,Unknown,Berlin,Unknown,,Unknown,111111.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"[100000,150000)"
20/12/2020 01:48:34,54.0,Male,Munich,Software Engineer,25.0,Middle,75000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[50,60)","[20,30)","[50000,100000)"
20/12/2020 10:31:17,28.0,Male,Sevilla,DatabEngineer,4.0,Middle,30000.0,Full-time employee,Unlimited contract,Other,50-100,Consulting / Agency,No,"[20,30)",<5,"[20000,50000)"
21/12/2020 13:45:43,28.0,Female,Berlin,Frontend Developer,5.0,Senior,64000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
21/12/2020 14:52:24,29.0,Female,Berlin,Project Manager,6.0,Middle,51000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
21/12/2020 23:41:56,38.0,Male,Berlin,Data Scientist,6.0,Lead,110000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[100000,150000)"
22/12/2020 11:55:00,33.0,Male,Berlin,Software Engineer,11.0,Senior,107000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
22/12/2020 13:39:31,36.0,Male,Berlin,Backend Developer,12.0,Senior,100000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[10,20)","[100000,150000)"
22/12/2020 16:31:16,36.0,Male,Berlin,Software Engineer,15.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
